company_id,company_name,sector,year,operating_cash_flow,investing_cash_flow,financing_cash_flow,borrowings,borrowing_change,capital_allocation_pattern
NHPC,"NHPC Ltd
",Energy,2014.0,3824.0,-1122.0,-4536.0,20819.0,479.0,Reinvestment + Deleveraging
NHPC,"NHPC Ltd
",Energy,2015.0,4061.0,-768.0,-2494.0,20584.0,-235.0,Reinvestment + Deleveraging
NHPC,"NHPC Ltd
",Energy,2016.0,5971.0,-746.0,-4000.0,19938.0,-646.0,Reinvestment + Deleveraging
NHPC,"NHPC Ltd
",Energy,2017.0,8329.0,-1864.0,-7812.0,19227.0,-711.0,Reinvestment + Deleveraging
NHPC,"NHPC Ltd
",Energy,2018.0,4696.0,-886.0,-3863.0,18602.0,-625.0,Reinvestment + Deleveraging
NHPC,"NHPC Ltd
",Energy,2019.0,3824.0,-1182.0,-2637.0,19066.0,464.0,Reinvestment + Deleveraging
NHPC,"NHPC Ltd
",Energy,2020.0,2993.0,-2987.0,12.0,23226.0,4160.0,Growth + External Financing
NHPC,"NHPC Ltd
",Energy,2021.0,5070.0,-1607.0,-3058.0,23365.0,139.0,Reinvestment + Deleveraging
NHPC,"NHPC Ltd
",Energy,2022.0,4590.0,-3084.0,-638.0,26096.0,2731.0,Reinvestment + Deleveraging
NHPC,"NHPC Ltd
",Energy,2023.0,4705.0,-4191.0,-795.0,29540.0,3444.0,Reinvestment + Deleveraging
NHPC,"NHPC Ltd
",Energy,2024.0,6938.0,-5968.0,-581.0,34210.0,4670.0,Reinvestment + Deleveraging
NTPC,NTPC Ltd,Energy,2013.0,16508.0,-16845.0,988.0,70419.0,,Growth + External Financing
NTPC,NTPC Ltd,Energy,2014.0,16531.0,-15509.0,-2709.0,81455.0,11036.0,Reinvestment + Deleveraging
NTPC,NTPC Ltd,Energy,2015.0,14889.0,-15977.0,-1474.0,102252.0,20797.0,Reinvestment + Deleveraging
NTPC,NTPC Ltd,Energy,2016.0,24125.0,-19162.0,-3899.0,99424.0,-2828.0,Reinvestment + Deleveraging
NTPC,NTPC Ltd,Energy,2017.0,20167.0,-24480.0,3138.0,113773.0,14349.0,Growth + External Financing
NTPC,NTPC Ltd,Energy,2018.0,19670.0,-20678.0,1028.0,130049.0,16276.0,Growth + External Financing
NTPC,NTPC Ltd,Energy,2019.0,18686.0,-24063.0,4927.0,173058.0,43009.0,Growth + External Financing
NTPC,NTPC Ltd,Energy,2020.0,23890.0,-29628.0,6004.0,202984.0,29926.0,Growth + External Financing
NTPC,NTPC Ltd,Energy,2021.0,32444.0,-21034.0,-11049.0,210208.0,7224.0,Reinvestment + Deleveraging
NTPC,NTPC Ltd,Energy,2022.0,41788.0,-22891.0,-19172.0,210707.0,499.0,Reinvestment + Deleveraging
NTPC,NTPC Ltd,Energy,2023.0,47152.0,-26145.0,-21217.0,222913.0,12206.0,Reinvestment + Deleveraging
NTPC,NTPC Ltd,Energy,2024.0,40785.0,-32141.0,-8246.0,242009.0,19096.0,Reinvestment + Deleveraging
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2013.0,39874.0,-41220.0,-6927.0,20686.0,,Reinvestment + Deleveraging
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2014.0,53270.0,-63633.0,15225.0,49113.0,28427.0,Growth + External Financing
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2015.0,33950.0,-30058.0,-10641.0,53944.0,4831.0,Reinvestment + Deleveraging
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2016.0,46292.0,-38256.0,-8972.0,45500.0,-8444.0,Reinvestment + Deleveraging
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2017.0,45780.0,-43815.0,-1867.0,80029.0,34529.0,Reinvestment + Deleveraging
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2018.0,56792.0,-66798.0,9909.0,106550.0,26521.0,Growth + External Financing
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2019.0,61458.0,-37132.0,-23324.0,107742.0,1192.0,Reinvestment + Deleveraging
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2020.0,70593.0,-53159.0,-16726.0,129473.0,21731.0,Reinvestment + Deleveraging
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2021.0,47185.0,-39141.0,-8239.0,133187.0,3714.0,Reinvestment + Deleveraging
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2022.0,78248.0,-41197.0,-35790.0,121986.0,-11201.0,Reinvestment + Deleveraging
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2023.0,86062.0,-74690.0,-12876.0,142255.0,20269.0,Reinvestment + Deleveraging
ONGC,Oil & Natural Gas Corpn Ltd,Energy,2024.0,99263.0,-57203.0,-45650.0,191489.0,49234.0,Reinvestment + Deleveraging
PFC,Power Finance Corporation Ltd,Financials,2013.0,-25102.0,22.0,27947.0,139473.0,,Financing Supported
PFC,Power Finance Corporation Ltd,Financials,2014.0,-22473.0,9.0,17671.0,159215.0,19742.0,Financing Supported
PFC,Power Finance Corporation Ltd,Financials,2015.0,-21455.0,-491.0,26916.0,187795.0,28580.0,Financing Supported
PFC,Power Finance Corporation Ltd,Financials,2016.0,-13298.0,-1973.0,10383.0,200660.0,12865.0,Financing Supported
PFC,Power Finance Corporation Ltd,Financials,2017.0,1795.0,-667.0,1950.0,202993.0,2333.0,Growth + External Financing
PFC,Power Finance Corporation Ltd,Financials,2018.0,-57148.0,1409.0,52018.0,441151.0,238158.0,Financing Supported
PFC,Power Finance Corporation Ltd,Financials,2019.0,-80252.0,-13463.0,93616.0,539488.0,98337.0,Financing Supported
PFC,Power Finance Corporation Ltd,Financials,2020.0,-42148.0,-73.0,43399.0,596561.0,57073.0,Financing Supported
PFC,Power Finance Corporation Ltd,Financials,2021.0,-59143.0,1741.0,60424.0,659682.0,63121.0,Financing Supported
PFC,Power Finance Corporation Ltd,Financials,2022.0,4904.0,-547.0,-8371.0,660476.0,794.0,Reinvestment + Deleveraging
PFC,Power Finance Corporation Ltd,Financials,2023.0,-74717.0,-1694.0,75537.0,751158.0,90682.0,Financing Supported
PFC,Power Finance Corporation Ltd,Financials,2024.0,-97820.0,-3409.0,101261.0,910447.0,159289.0,Financing Supported
PIDILITIND,Pidilite Industries Ltd,Materials,2013.0,472.0,-144.0,-339.0,111.0,,Reinvestment + Deleveraging
PIDILITIND,Pidilite Industries Ltd,Materials,2014.0,394.0,-99.0,-242.0,46.0,-65.0,Reinvestment + Deleveraging
PIDILITIND,Pidilite Industries Ltd,Materials,2015.0,552.0,-436.0,-165.0,58.0,12.0,Reinvestment + Deleveraging
PIDILITIND,Pidilite Industries Ltd,Materials,2016.0,907.0,-491.0,-371.0,80.0,22.0,Reinvestment + Deleveraging
PIDILITIND,Pidilite Industries Ltd,Materials,2017.0,794.0,-879.0,41.0,98.0,18.0,Growth + External Financing
PIDILITIND,Pidilite Industries Ltd,Materials,2018.0,796.0,39.0,-790.0,125.0,27.0,Cash Generation + Deleveraging
PIDILITIND,Pidilite Industries Ltd,Materials,2019.0,845.0,-513.0,-361.0,113.0,-12.0,Reinvestment + Deleveraging
PIDILITIND,Pidilite Industries Ltd,Materials,2020.0,1280.0,103.0,-849.0,288.0,175.0,Cash Generation + Deleveraging
PIDILITIND,Pidilite Industries Ltd,Materials,2021.0,1392.0,-1688.0,-76.0,331.0,43.0,Reinvestment + Deleveraging
PIDILITIND,Pidilite Industries Ltd,Materials,2022.0,955.0,-558.0,-468.0,416.0,85.0,Reinvestment + Deleveraging
PIDILITIND,Pidilite Industries Ltd,Materials,2023.0,1558.0,-899.0,-656.0,391.0,-25.0,Reinvestment + Deleveraging
PIDILITIND,Pidilite Industries Ltd,Materials,2024.0,2724.0,-1769.0,-742.0,379.0,-12.0,Reinvestment + Deleveraging
PNB,Punjab National Bank,Financials,2013.0,-692.0,-600.0,-694.0,6695.0,,Cash Burn + Investment
PNB,Punjab National Bank,Financials,2014.0,16906.0,-302.0,2129.0,10108.0,3413.0,Growth + External Financing
PNB,Punjab National Bank,Financials,2015.0,4814.0,-872.0,7451.0,16481.0,6373.0,Growth + External Financing
PNB,Punjab National Bank,Financials,2016.0,14167.0,-1352.0,5975.0,26014.0,9533.0,Growth + External Financing
PNB,Punjab National Bank,Financials,2017.0,21938.0,159.0,-9767.0,35497.0,9483.0,Cash Generation + Deleveraging
PNB,Punjab National Bank,Financials,2018.0,-1742.0,392.0,7460.0,53777.0,18280.0,Financing Supported
PNB,Punjab National Bank,Financials,2019.0,-33532.0,-629.0,13969.0,71859.0,18082.0,Financing Supported
PNB,Punjab National Bank,Financials,2020.0,-12793.0,-338.0,13591.0,67736.0,-4123.0,Financing Supported
PNB,Punjab National Bank,Financials,2021.0,30950.0,-787.0,5415.0,59394.0,-8342.0,Growth + External Financing
PNB,Punjab National Bank,Financials,2022.0,20032.0,-1204.0,2032.0,52961.0,-6433.0,Growth + External Financing
PNB,Punjab National Bank,Financials,2023.0,22592.0,-732.0,1275.0,53621.0,660.0,Growth + External Financing
PNB,Punjab National Bank,Financials,2024.0,-27939.0,-1506.0,3518.0,55017.0,1396.0,Financing Supported
POWERGRID,Power Grid Corporation of India Ltd,Energy,2013.0,11690.0,-22084.0,9962.0,69233.0,,Growth + External Financing
POWERGRID,Power Grid Corporation of India Ltd,Energy,2014.0,15223.0,-26639.0,13712.0,84220.0,14987.0,Growth + External Financing
POWERGRID,Power Grid Corporation of India Ltd,Energy,2015.0,15800.0,-24185.0,6399.0,96243.0,12023.0,Growth + External Financing
POWERGRID,Power Grid Corporation of India Ltd,Energy,2016.0,15008.0,-21576.0,5621.0,108545.0,12302.0,Growth + External Financing
POWERGRID,Power Grid Corporation of India Ltd,Energy,2017.0,21575.0,-23836.0,3959.0,118988.0,10443.0,Growth + External Financing
POWERGRID,Power Grid Corporation of India Ltd,Energy,2018.0,22710.0,-25701.0,1285.0,131503.0,12515.0,Growth + External Financing
POWERGRID,Power Grid Corporation of India Ltd,Energy,2019.0,23271.0,-18727.0,-2431.0,146376.0,14873.0,Reinvestment + Deleveraging
POWERGRID,Power Grid Corporation of India Ltd,Energy,2020.0,30739.0,-10733.0,-18806.0,148270.0,1894.0,Reinvestment + Deleveraging
POWERGRID,Power Grid Corporation of India Ltd,Energy,2021.0,29403.0,-9244.0,-20521.0,143232.0,-5038.0,Reinvestment + Deleveraging
POWERGRID,Power Grid Corporation of India Ltd,Energy,2022.0,26124.0,753.0,-28967.0,134696.0,-8536.0,Cash Generation + Deleveraging
POWERGRID,Power Grid Corporation of India Ltd,Energy,2023.0,40203.0,-7138.0,-30450.0,128584.0,-6112.0,Reinvestment + Deleveraging
POWERGRID,Power Grid Corporation of India Ltd,Energy,2024.0,37290.0,-13114.0,-25903.0,122568.0,-6016.0,Reinvestment + Deleveraging
RECLTD,REC Ltd,Financials,2013.0,-20059.0,152.0,16059.0,107762.0,,Financing Supported
RECLTD,REC Ltd,Financials,2014.0,-17244.0,136.0,16815.0,126173.0,18411.0,Financing Supported
RECLTD,REC Ltd,Financials,2015.0,-23898.0,151.0,23098.0,150979.0,24806.0,Financing Supported
RECLTD,REC Ltd,Financials,2016.0,-13278.0,-756.0,15291.0,169212.0,18233.0,Financing Supported
RECLTD,REC Ltd,Financials,2017.0,6805.0,-101.0,-3947.0,167852.0,-1360.0,Reinvestment + Deleveraging
RECLTD,REC Ltd,Financials,2018.0,-32510.0,46.0,28244.0,204367.0,36515.0,Financing Supported
RECLTD,REC Ltd,Financials,2019.0,-35866.0,457.0,35543.0,244249.0,39882.0,Financing Supported
RECLTD,REC Ltd,Financials,2020.0,-32712.0,121.0,33926.0,286289.0,42040.0,Financing Supported
RECLTD,REC Ltd,Financials,2021.0,-43512.0,861.0,42113.0,329723.0,43434.0,Financing Supported
RECLTD,REC Ltd,Financials,2022.0,-819.0,-287.0,68.0,333043.0,3320.0,Financing Supported
RECLTD,REC Ltd,Financials,2023.0,-37360.0,-943.0,38123.0,380790.0,47747.0,Financing Supported
RECLTD,REC Ltd,Financials,2024.0,-57723.0,-1831.0,59588.0,483617.0,102827.0,Financing Supported
RELIANCE,"Reliance Industries Ltd
",Energy,2013.0,36918.0,-27601.0,408.0,107219.0,,Growth + External Financing
RELIANCE,"Reliance Industries Ltd
",Energy,2014.0,43261.0,-73070.0,13713.0,138761.0,31542.0,Growth + External Financing
RELIANCE,"Reliance Industries Ltd
",Energy,2015.0,34374.0,-64706.0,8444.0,168251.0,29490.0,Growth + External Financing
RELIANCE,"Reliance Industries Ltd
",Energy,2016.0,38134.0,-36186.0,-3210.0,194714.0,26463.0,Reinvestment + Deleveraging
RELIANCE,"Reliance Industries Ltd
",Energy,2017.0,49550.0,-66201.0,8617.0,217475.0,22761.0,Growth + External Financing
RELIANCE,"Reliance Industries Ltd
",Energy,2018.0,71459.0,-68192.0,-2001.0,239843.0,22368.0,Reinvestment + Deleveraging
RELIANCE,"Reliance Industries Ltd
",Energy,2019.0,42346.0,-94507.0,55906.0,307714.0,67871.0,Growth + External Financing
RELIANCE,"Reliance Industries Ltd
",Energy,2020.0,94877.0,-72497.0,-2541.0,355133.0,47419.0,Reinvestment + Deleveraging
RELIANCE,"Reliance Industries Ltd
",Energy,2021.0,26958.0,-142385.0,101904.0,278962.0,-76171.0,Growth + External Financing
RELIANCE,"Reliance Industries Ltd
",Energy,2022.0,110654.0,-109162.0,17289.0,319158.0,40196.0,Growth + External Financing
RELIANCE,"Reliance Industries Ltd
",Energy,2023.0,115032.0,-93001.0,10455.0,451664.0,132506.0,Growth + External Financing
RELIANCE,"Reliance Industries Ltd
",Energy,2024.0,158788.0,-113581.0,-16646.0,357525.0,-94139.0,Reinvestment + Deleveraging
SBILIFE,SBI Life Insurance Company Ltd,Financials,2013.0,1130.0,-227.0,-58.0,0.0,,Reinvestment + Deleveraging
SBILIFE,SBI Life Insurance Company Ltd,Financials,2014.0,166.0,-708.0,-58.0,0.0,0.0,Reinvestment + Deleveraging
SBILIFE,SBI Life Insurance Company Ltd,Financials,2015.0,2711.0,-178.0,-117.0,0.0,0.0,Reinvestment + Deleveraging
SBILIFE,SBI Life Insurance Company Ltd,Financials,2016.0,5778.0,-7204.0,-144.0,0.0,0.0,Reinvestment + Deleveraging
SBILIFE,SBI Life Insurance Company Ltd,Financials,2017.0,8525.0,-9032.0,-144.0,0.0,0.0,Reinvestment + Deleveraging
SBILIFE,SBI Life Insurance Company Ltd,Financials,2018.0,10395.0,-8910.0,-221.0,0.0,0.0,Reinvestment + Deleveraging
SBILIFE,SBI Life Insurance Company Ltd,Financials,2019.0,13473.0,-13552.0,-241.0,0.0,0.0,Reinvestment + Deleveraging
SBILIFE,SBI Life Insurance Company Ltd,Financials,2020.0,19299.0,-16986.0,-198.0,0.0,0.0,Reinvestment + Deleveraging
SBILIFE,SBI Life Insurance Company Ltd,Financials,2021.0,23878.0,-19203.0,3.0,0.0,0.0,Growth + External Financing
SBILIFE,SBI Life Insurance Company Ltd,Financials,2022.0,21852.0,-21611.0,-231.0,0.0,0.0,Reinvestment + Deleveraging
SBILIFE,SBI Life Insurance Company Ltd,Financials,2023.0,28656.0,-30203.0,-415.0,0.0,0.0,Reinvestment + Deleveraging
SBILIFE,SBI Life Insurance Company Ltd,Financials,2024.0,29122.0,-31221.0,-227.0,0.0,0.0,Reinvestment + Deleveraging
SBIN,State Bank of India,Financials,2013.0,24332.0,-2271.0,-4424.0,,,Reinvestment + Deleveraging
SBIN,State Bank of India,Financials,2014.0,19142.0,-791.0,3583.0,,,Growth + External Financing
SBIN,State Bank of India,Financials,2015.0,26297.0,-3424.0,-1553.0,,,Reinvestment + Deleveraging
SBIN,State Bank of India,Financials,2016.0,14477.0,-2747.0,4348.0,,,Growth + External Financing
SBIN,State Bank of India,Financials,2017.0,77406.0,-4572.0,-4196.0,,,Reinvestment + Deleveraging
SBIN,State Bank of India,Financials,2018.0,-96508.0,13053.0,5547.0,,,Financing Supported
SBIN,State Bank of India,Financials,2019.0,29556.0,220.0,448.0,,,Strong Cash Generation
SBIN,State Bank of India,Financials,2020.0,23929.0,-555.0,5430.0,,,Growth + External Financing
SBIN,State Bank of India,Financials,2021.0,89919.0,-3670.0,7143.0,,,Growth + External Financing
SBIN,State Bank of India,Financials,2022.0,57695.0,-2652.0,-3845.0,,,Reinvestment + Deleveraging
SBIN,State Bank of India,Financials,2023.0,-86014.0,-966.0,6386.0,,,Financing Supported
SBIN,State Bank of India,Financials,2024.0,21632.0,-3476.0,-9896.0,,,Reinvestment + Deleveraging
SHREECEM,Shree Cement Ltd,Materials,2013.0,1260.0,-270.0,-982.0,1288.0,,Reinvestment + Deleveraging
SHREECEM,Shree Cement Ltd,Materials,2014.0,1401.0,-1234.0,-156.0,1200.0,-88.0,Reinvestment + Deleveraging
SHREECEM,Shree Cement Ltd,Materials,2015.0,1239.0,-990.0,-259.0,917.0,-283.0,Reinvestment + Deleveraging
SHREECEM,Shree Cement Ltd,Materials,2016.0,1566.0,-1265.0,-271.0,881.0,-36.0,Reinvestment + Deleveraging
SHREECEM,Shree Cement Ltd,Materials,2017.0,2202.0,-2048.0,-167.0,1293.0,412.0,Reinvestment + Deleveraging
SHREECEM,Shree Cement Ltd,Materials,2018.0,1879.0,-3595.0,1726.0,3403.0,2110.0,Growth + External Financing
SHREECEM,Shree Cement Ltd,Materials,2019.0,2080.0,-720.0,-1276.0,2803.0,-600.0,Reinvestment + Deleveraging
SHREECEM,Shree Cement Ltd,Materials,2020.0,3973.0,-5590.0,1581.0,3146.0,343.0,Growth + External Financing
SHREECEM,Shree Cement Ltd,Materials,2021.0,4254.0,-2651.0,-1233.0,2230.0,-916.0,Reinvestment + Deleveraging
SHREECEM,Shree Cement Ltd,Materials,2022.0,2668.0,-2143.0,-849.0,2129.0,-101.0,Reinvestment + Deleveraging
SHREECEM,Shree Cement Ltd,Materials,2023.0,2569.0,-2405.0,-277.0,2725.0,596.0,Reinvestment + Deleveraging
SHREECEM,Shree Cement Ltd,Materials,2024.0,3347.0,-1418.0,-1710.0,1682.0,-1043.0,Reinvestment + Deleveraging
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2013.0,-8359.0,-41.0,9060.0,33386.0,,Financing Supported
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2014.0,-4055.0,-112.0,5010.0,38630.0,5244.0,Financing Supported
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2015.0,-9611.0,-45.0,7836.0,46695.0,8065.0,Financing Supported
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2016.0,-5507.0,-36.0,2822.0,49790.0,3095.0,Financing Supported
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2017.0,-2677.0,-2.0,3017.0,53080.0,3290.0,Financing Supported
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2018.0,-13142.0,86.0,13014.0,82131.0,29051.0,Financing Supported
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2019.0,-5535.0,-76.0,5550.0,87914.0,5783.0,Financing Supported
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2020.0,-2464.0,-55.0,4579.0,94735.0,6821.0,Financing Supported
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2021.0,-4239.0,-25.0,12226.0,106546.0,11811.0,Financing Supported
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2022.0,-8859.0,-34.0,8505.0,114846.0,8300.0,Financing Supported
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2023.0,-17625.0,5076.0,11820.0,164202.0,49356.0,Financing Supported
SHRIRAMFIN,"Shriram Finance Ltd
",Financials,2024.0,-31101.0,-258.0,27609.0,207820.0,43618.0,Financing Supported
SIEMENS,Siemens Ltd,Industrials,2011.0,3.0,264.0,-196.0,0.0,,Cash Generation + Deleveraging
SIEMENS,Siemens Ltd,Industrials,2014.0,608.0,130.0,-220.0,0.0,0.0,Cash Generation + Deleveraging
SIEMENS,Siemens Ltd,Industrials,2015.0,574.0,646.0,-245.0,25.0,25.0,Cash Generation + Deleveraging
SIEMENS,Siemens Ltd,Industrials,2016.0,513.0,237.0,-1614.0,25.0,0.0,Cash Generation + Deleveraging
SIEMENS,Siemens Ltd,Industrials,2017.0,573.0,1321.0,-285.0,0.0,-25.0,Cash Generation + Deleveraging
SIEMENS,Siemens Ltd,Industrials,2018.0,100.0,-174.0,-305.0,0.0,0.0,Reinvestment + Deleveraging
SIEMENS,Siemens Ltd,Industrials,2019.0,1273.0,-1135.0,-312.0,0.0,0.0,Reinvestment + Deleveraging
SIEMENS,Siemens Ltd,Industrials,2020.0,720.0,871.0,-386.0,0.0,0.0,Cash Generation + Deleveraging
SIEMENS,Siemens Ltd,Industrials,2021.0,1422.0,-2389.0,-502.0,4.0,4.0,Reinvestment + Deleveraging
SIEMENS,Siemens Ltd,Industrials,2022.0,978.0,-34.0,-392.0,182.0,178.0,Reinvestment + Deleveraging
SIEMENS,Siemens Ltd,Industrials,2023.0,1400.0,-759.0,-450.0,175.0,-7.0,Reinvestment + Deleveraging
SIEMENS,Siemens Ltd,Industrials,2024.0,1670.0,-502.0,-523.0,279.0,104.0,Reinvestment + Deleveraging
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2013.0,3357.0,-2375.0,-665.0,260.0,,Reinvestment + Deleveraging
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2014.0,3959.0,-2176.0,507.0,2561.0,2301.0,Growth + External Financing
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2015.0,5616.0,-1502.0,-1187.0,8996.0,6435.0,Reinvestment + Deleveraging
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2016.0,6686.0,-3949.0,-1889.0,8497.0,-499.0,Reinvestment + Deleveraging
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2017.0,7082.0,-4186.0,-2285.0,9832.0,1335.0,Reinvestment + Deleveraging
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2018.0,3907.0,-3104.0,-1539.0,10385.0,553.0,Reinvestment + Deleveraging
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2019.0,2196.0,-310.0,-2731.0,10514.0,129.0,Reinvestment + Deleveraging
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2020.0,6555.0,-2225.0,-5715.0,8315.0,-2199.0,Reinvestment + Deleveraging
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2021.0,6170.0,407.0,-5980.0,3869.0,-4446.0,Cash Generation + Deleveraging
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2022.0,8985.0,-5556.0,-5193.0,1290.0,-2579.0,Reinvestment + Deleveraging
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2023.0,4959.0,-7220.0,2376.0,6886.0,5596.0,Growth + External Financing
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,2024.0,12135.0,-763.0,-6710.0,2572.0,-4314.0,Reinvestment + Deleveraging
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2013.0,173.0,24.0,186.0,1389.0,,Strong Cash Generation
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2014.0,422.0,-1.0,-363.0,1438.0,49.0,Reinvestment + Deleveraging
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2015.0,418.0,-207.0,-392.0,1324.0,-114.0,Reinvestment + Deleveraging
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2016.0,116.0,145.0,-282.0,1354.0,30.0,Cash Generation + Deleveraging
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2017.0,741.0,145.0,-816.0,787.0,-567.0,Cash Generation + Deleveraging
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2018.0,356.0,-31.0,-30.0,1068.0,281.0,Reinvestment + Deleveraging
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2019.0,210.0,53.0,-224.0,1141.0,73.0,Cash Generation + Deleveraging
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2020.0,1082.0,-622.0,-308.0,1586.0,445.0,Reinvestment + Deleveraging
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2021.0,1656.0,-346.0,-426.0,1634.0,48.0,Reinvestment + Deleveraging
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2022.0,1516.0,-1317.0,-995.0,1412.0,-222.0,Reinvestment + Deleveraging
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2023.0,1461.0,-834.0,-714.0,1600.0,188.0,Reinvestment + Deleveraging
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,2024.0,1937.0,-1911.0,256.0,2955.0,1355.0,Growth + External Financing
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2013.0,22163.0,-22969.0,-1692.0,53716.0,,Reinvestment + Deleveraging
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2014.0,36151.0,-27991.0,-3883.0,60642.0,6926.0,Reinvestment + Deleveraging
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2015.0,35531.0,-36232.0,5201.0,73610.0,12968.0,Growth + External Financing
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2016.0,37900.0,-36694.0,-3795.0,69360.0,-4250.0,Reinvestment + Deleveraging
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2017.0,30199.0,-39571.0,6205.0,78604.0,9244.0,Growth + External Financing
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2018.0,23857.0,-25139.0,2012.0,88950.0,10346.0,Growth + External Financing
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2019.0,18891.0,-20878.0,8830.0,106175.0,17225.0,Growth + External Financing
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2020.0,26633.0,-33115.0,3390.0,124788.0,18613.0,Growth + External Financing
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2021.0,29001.0,-25672.0,9904.0,142131.0,17343.0,Growth + External Financing
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2022.0,14283.0,-4444.0,-3380.0,146449.0,4318.0,Reinvestment + Deleveraging
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2023.0,35388.0,-15417.0,-26243.0,134113.0,-12336.0,Reinvestment + Deleveraging
TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,2024.0,67915.0,-22782.0,-37006.0,106549.0,-27564.0,Reinvestment + Deleveraging
TATAPOWER,"Tata Power Company Ltd
",Energy,2013.0,3286.0,-4026.0,-593.0,37882.0,,Reinvestment + Deleveraging
TATAPOWER,"Tata Power Company Ltd
",Energy,2014.0,6483.0,-3609.0,-3265.0,40173.0,2291.0,Reinvestment + Deleveraging
TATAPOWER,"Tata Power Company Ltd
",Energy,2015.0,5981.0,-3865.0,-2239.0,40607.0,434.0,Reinvestment + Deleveraging
TATAPOWER,"Tata Power Company Ltd
",Energy,2016.0,7415.0,-1805.0,-6183.0,38849.0,-1758.0,Reinvestment + Deleveraging
TATAPOWER,"Tata Power Company Ltd
",Energy,2017.0,7014.0,-7373.0,937.0,48815.0,9966.0,Growth + External Financing
TATAPOWER,"Tata Power Company Ltd
",Energy,2018.0,6364.0,-1512.0,-4726.0,48589.0,-226.0,Reinvestment + Deleveraging
TATAPOWER,"Tata Power Company Ltd
",Energy,2019.0,4574.0,-272.0,-5184.0,48506.0,-83.0,Reinvestment + Deleveraging
TATAPOWER,"Tata Power Company Ltd
",Energy,2020.0,7375.0,-493.0,-5110.0,51936.0,3430.0,Reinvestment + Deleveraging
TATAPOWER,"Tata Power Company Ltd
",Energy,2021.0,8345.0,993.0,-7603.0,46708.0,-5228.0,Cash Generation + Deleveraging
